Rank,Release Group,Worldwide,Domestic,Foreign,filename,year,Domestic %,Foreign %
-1,The Aryan Couple,"$316,527","$290,211","$26,316",2005.csv,2005,91.7%,8.3%
-1,Elevator to the Gallows,"$314,387","$263,404","$50,983",2005.csv,2005,83.8%,16.2%
-1,Dot the I,"$307,486","$307,486",-,2005.csv,2005,100%,-
-1,Christmas in the Clouds,"$279,225","$279,225",-,2005.csv,2005,100%,-
-1,A Man Apart,"$273,364","$213,143","$60,221",2005.csv,2005,78%,22%
-1,My Date with Drew,"$262,770","$181,041","$81,729",2005.csv,2005,68.9%,31.1%
-1,Battle in Heaven,"$253,751","$70,899","$182,852",2005.csv,2005,27.9%,72.1%
-1,Dominion,"$251,495","$251,495",-,2005.csv,2005,100%,-
-1,Games of Love and Chance 2005 Re-release,"$249,616","$8,085","$241,531",2005.csv,2005,3.2%,96.8%
-1,Gay Sex in the 70s,"$249,565","$249,565",-,2005.csv,2005,100%,-
-1,The Animation Show 2005 Re-release,"$246,520","$246,520",-,2005.csv,2005,100%,-
-1,Watermarks,"$246,094","$246,094",-,2005.csv,2005,100%,-
-1,Darshan,"$240,819","$66,032","$174,787",2005.csv,2005,27.4%,72.6%
-1,Nina's Tragedies,"$238,831","$238,831",-,2005.csv,2005,100%,-
-1,New York Doll,"$237,136","$219,672","$17,464",2005.csv,2005,92.6%,7.4%
-1,Down and Derby,"$231,609","$231,609",-,2005.csv,2005,100%,-
-1,The World,"$231,383","$64,123","$167,260",2005.csv,2005,27.7%,72.3%
-1,The Keeper: The Legend of Omar Khayyam,"$225,863","$225,863",-,2005.csv,2005,100%,-
-1,The Beauty Academy of Kabul,"$225,448","$225,448",-,2005.csv,2005,100%,-
-1,Lower City,"$219,814","$130,794","$89,020",2005.csv,2005,59.5%,40.5%
-1,The Untold Story of Emmett Louis Till,"$204,956","$204,956",-,2005.csv,2005,100%,-
-1,States of Grace,"$203,144","$203,144",-,2005.csv,2005,100%,-
-1,Masculin Féminin,"$200,380","$200,380",-,2005.csv,2005,100%,-
-1,The Princess and the Pea,"$195,358",-,"$195,358",2005.csv,2005,-,100%
-1,November,"$192,186","$192,186",-,2005.csv,2005,100%,-
-1,Stoned,"$187,160","$38,922","$148,238",2005.csv,2005,20.8%,79.2%
-1,Hellbent,"$183,066","$183,066",-,2005.csv,2005,100%,-
-1,The Baxter,"$181,872","$181,872",-,2005.csv,2005,100%,-
-1,Protocols of Zion,"$178,875","$178,875",-,2005.csv,2005,100%,-
-1,Touch the Sound: A Sound Journey with Evelyn Glennie,"$176,801","$176,801",-,2005.csv,2005,100%,-
-1,Forty Shades of Blue,"$172,569","$75,828","$96,741",2005.csv,2005,43.9%,56.1%
-1,Uncle Nino,"$165,000","$165,000",-,2005.csv,2005,100%,-
-1,Torremolinos 73 2005 Re-release,"$161,651","$87,385","$74,266",2005.csv,2005,54.1%,45.9%
-1,Mughal-E-Azam,"$161,434","$161,434",-,2005.csv,2005,100%,-
-1,Matando Cabos 2005 Re-release,"$155,874","$155,874",-,2005.csv,2005,100%,-
-1,Duck Season 2005 Re-release,"$155,410","$147,551","$7,859",2005.csv,2005,94.9%,5.1%
-1,Eating Out,"$155,212","$155,212",-,2005.csv,2005,100%,-
-1,Dandelion,"$151,755",-,"$151,755",2005.csv,2005,-,100%
-1,Garçon stupide,"$151,702","$151,702",-,2005.csv,2005,100%,-
-1,Dirty Deeds,"$146,490","$146,490",-,2005.csv,2005,100%,-
-1,Music from the Inside Out,"$141,504","$141,504",-,2005.csv,2005,100%,-
-1,Kamikaze Girls 2005 Re-release,"$139,139","$34,424","$104,715",2005.csv,2005,24.7%,75.3%
-1,Brooklyn Lobster,"$138,267","$138,267",-,2005.csv,2005,100%,-
-1,The Ninth Day,"$135,311","$72,888","$62,423",2005.csv,2005,53.9%,46.1%
-1,Lunacy,"$133,982","$48,324","$85,658",2005.csv,2005,36.1%,63.9%
-1,Be Here to Love Me: A Film About Townes Van Zandt,"$129,988","$129,988",-,2005.csv,2005,100%,-
-1,Whatever the Heart Says,"$129,319","$129,319",-,2005.csv,2005,100%,-
-1,Sons of Provo,"$120,488","$120,488",-,2005.csv,2005,100%,-
-1,Loggerheads,"$115,314","$115,314",-,2005.csv,2005,100%,-
-1,After Innocence,"$114,264","$114,264",-,2005.csv,2005,100%,-
-1,Marebito,"$107,259","$13,983","$93,276",2005.csv,2005,13%,87%
-1,Pure,"$102,471","$102,471",-,2005.csv,2005,100%,-
-1,D.E.B.S.,"$97,446","$97,446",-,2005.csv,2005,100%,-
-1,Classe Tous Risques,"$95,413","$95,413",-,2005.csv,2005,100%,-
-1,Undead 2005 Re-release,"$90,928","$41,196","$49,732",2005.csv,2005,45.3%,54.7%
-1,Ek Khiladi Ek Haseena,"$90,869","$90,869",-,2005.csv,2005,100%,-
-1,Pulse 2005 Re-release,"$87,420","$51,420","$36,000",2005.csv,2005,58.8%,41.2%
-1,First Morning,"$87,264","$87,264",-,2005.csv,2005,100%,-
-1,Three... Extremes 2005 Re-release,"$84,976","$77,532","$7,444",2005.csv,2005,91.2%,8.8%
-1,Barely Legal,"$83,439","$26,511","$56,928",2005.csv,2005,31.8%,68.2%
-1,Funny Ha Ha,"$82,528","$77,070","$5,458",2005.csv,2005,93.4%,6.6%
-1,A State of Mind,"$81,450","$41,468","$39,982",2005.csv,2005,50.9%,49.1%
-1,The Future of Food,"$81,280","$81,280",-,2005.csv,2005,100%,-
-1,Chrystal,"$80,858","$80,858",-,2005.csv,2005,100%,-
-1,Searching for the Wrong-Eyed Jesus,"$79,916","$79,916",-,2005.csv,2005,100%,-
-1,The War Within,"$74,655","$74,655",-,2005.csv,2005,100%,-
-1,The Nomi Song,"$74,631","$74,631",-,2005.csv,2005,100%,-
-1,Come Away Home,"$72,810","$72,810",-,2005.csv,2005,100%,-
-1,Dorian Blues,"$72,234","$72,234",-,2005.csv,2005,100%,-
-1,Naked in Ashes,"$72,073","$72,073",-,2005.csv,2005,100%,-
-1,Shake Hands with the Devil: The Journey of Roméo Dallaire,"$68,249","$68,249",-,2005.csv,2005,100%,-
-1,The Talent Given Us,"$65,827","$65,827",-,2005.csv,2005,100%,-
-1,Mail Order Wife,"$65,369","$62,387","$2,982",2005.csv,2005,95.4%,4.6%
-1,An Adolescent 2005 Re-release,"$65,171","$65,171",-,2005.csv,2005,100%,-
-1,Trilogy: The Weeping Meadow,"$64,424","$24,966","$39,458",2005.csv,2005,38.8%,61.2%
-1,Rock School,"$64,310","$64,310",-,2005.csv,2005,100%,-
-1,A Year Without Love,"$62,676","$24,381","$38,295",2005.csv,2005,38.9%,61.1%
-1,Edvard Munch,"$60,244","$43,539","$16,705",2005.csv,2005,72.3%,27.7%
-1,Screen Door Jesus,"$59,000","$59,000",-,2005.csv,2005,100%,-
-1,Home Delivery,"$58,499","$58,499",-,2005.csv,2005,100%,-
-1,Electric Shadows,"$56,809","$7,129","$49,680",2005.csv,2005,12.5%,87.5%
-1,The Two of Us,"$56,558","$56,558",-,2005.csv,2005,100%,-
-1,The Other Side of the Street,"$55,459","$55,459",-,2005.csv,2005,100%,-
-1,Schizo,"$54,357","$54,357",-,2005.csv,2005,100%,-
-1,God's Sandbox,"$51,246","$51,246",-,2005.csv,2005,100%,-
-1,Wasabi Tuna 2005 Re-release,"$51,036","$51,036",-,2005.csv,2005,100%,-
-1,The Warrior 2005 Re-release,"$50,257","$50,257",-,2005.csv,2005,100%,-
-1,On the Outs,"$49,940","$49,940",-,2005.csv,2005,100%,-
-1,Assisted Living,"$49,048","$49,048",-,2005.csv,2005,100%,-
-1,Raging Bull 25th Anniversary,"$49,034","$49,034",-,2005.csv,2005,100%,-
-1,Chocolate: Deep Dark Secrets,"$49,000","$49,000",-,2005.csv,2005,100%,-
-1,Blackball 2005 Re-release,"$48,000","$48,000",-,2005.csv,2005,100%,-
-1,Never Been Thawed,"$47,219","$47,219",-,2005.csv,2005,100%,-
-1,The Goebbels Experiment,"$47,211","$47,211",-,2005.csv,2005,100%,-
-1,Tropical Malady,"$46,750","$46,750",-,2005.csv,2005,100%,-
-1,The Tunnel 2005 Re-release,"$46,296","$46,296",-,2005.csv,2005,100%,-
-1,Ellie Parker,"$45,726","$34,410","$11,316",2005.csv,2005,75.3%,24.7%
-1,Sympathy for Mr. Vengeance 2005 Re-release,"$45,289","$45,289",-,2005.csv,2005,100%,-
-1,Bailey's Billion$,"$45,000","$45,000",-,2005.csv,2005,100%,-
-1,William Eggleston in the Real World,"$44,435","$44,435",-,2005.csv,2005,100%,-
-1,Apaharan,"$44,133","$44,133",-,2005.csv,2005,100%,-
-1,Tell Them Who You Are,"$42,908","$39,075","$3,833",2005.csv,2005,91.1%,8.9%
-1,Death of a Dynasty,"$42,108","$42,108",-,2005.csv,2005,100%,-
-1,My Mother's Smile 2005 Re-release,"$41,432","$41,432",-,2005.csv,2005,100%,-
-1,The Intruder,"$40,853","$40,853",-,2005.csv,2005,100%,-
-1,Hate Crime,"$40,758","$40,758",-,2005.csv,2005,100%,-
-1,Zizek!,"$40,331","$20,177","$20,154",2005.csv,2005,50%,50%
-1,Margaret Cho: Assassin,"$40,123","$40,123",-,2005.csv,2005,100%,-
-1,The Year of the Yao,"$38,585","$35,591","$2,994",2005.csv,2005,92.2%,7.8%
-1,Dirty Love,"$36,099","$36,099",-,2005.csv,2005,100%,-
-1,Jiminy Glick in Lalawood,"$36,039","$36,039",-,2005.csv,2005,100%,-
-1,Campfire,"$34,835","$34,835",-,2005.csv,2005,100%,-
-1,Smile,"$32,833","$32,833",-,2005.csv,2005,100%,-
-1,Reel Paradise,"$31,918","$31,918",-,2005.csv,2005,100%,-
-1,Going Shopping,"$31,908","$31,908",-,2005.csv,2005,100%,-
-1,39 Pounds of Love,"$30,330","$28,195","$2,135",2005.csv,2005,93%,7%
-1,Down to the Bone,"$30,241","$30,241",-,2005.csv,2005,100%,-
-1,Naked Fame,"$29,220","$29,220",-,2005.csv,2005,100%,-
-1,Eternal,"$28,089","$28,089",-,2005.csv,2005,100%,-
-1,Cape of Good Hope,"$26,904","$26,904",-,2005.csv,2005,100%,-
-1,"Sex, Politics & Cocktails","$26,087","$26,087",-,2005.csv,2005,100%,-
-1,"Lipstick & Dynamite, Piss & Vinegar: The First Ladies of Wrestling","$26,073","$26,073",-,2005.csv,2005,100%,-
-1,Drivers Wanted,"$25,189","$25,189",-,2005.csv,2005,100%,-
-1,The Man Who Copied,"$24,391","$24,391",-,2005.csv,2005,100%,-
-1,Emmanuel's Gift,"$23,728","$23,728",-,2005.csv,2005,100%,-
-1,Blackmail Boy 2005 Re-release,"$22,393","$22,393",-,2005.csv,2005,100%,-
-1,Three Dancing Slaves,"$21,888","$21,888",-,2005.csv,2005,100%,-
-1,Slutty Summer,"$21,515","$21,515",-,2005.csv,2005,100%,-
-1,Three of Hearts 2005 Re-release,"$21,429","$21,429",-,2005.csv,2005,100%,-
-1,Bigger Than the Sky,"$21,398","$21,398",-,2005.csv,2005,100%,-
-1,Dallas 362,"$21,108","$21,108",-,2005.csv,2005,100%,-
-1,Major Dundee,"$20,807","$20,807",-,2005.csv,2005,100%,-
-1,Voices in Wartime,"$20,702","$20,702",-,2005.csv,2005,100%,-
-1,The Last Dispatch,"$20,684","$20,684",-,2005.csv,2005,100%,-
-1,Chaos,"$20,166","$10,289","$9,877",2005.csv,2005,51%,49%
-1,The Deal,"$20,035",-,"$20,035",2005.csv,2005,-,100%
-1,Melancholian 3 huonetta,"$19,317","$19,317",-,2005.csv,2005,100%,-
-1,A League of Ordinary Gentlemen 2005 Re-release,"$18,807","$18,807",-,2005.csv,2005,100%,-
-1,Mr Ya Miss,"$18,516","$18,516",-,2005.csv,2005,100%,-
-1,The Reception,"$18,389","$18,389",-,2005.csv,2005,100%,-
-1,"Milwaukee, Minnesota","$17,528","$17,528",-,2005.csv,2005,100%,-
-1,Sunset Story,"$17,508","$17,508",-,2005.csv,2005,100%,-
-1,The Great Water,"$17,257","$17,257",-,2005.csv,2005,100%,-
-1,Fascination,"$16,670","$16,670",-,2005.csv,2005,100%,-
-1,The Last Mogul,"$16,469","$16,469",-,2005.csv,2005,100%,-
-1,Ethan Mao,"$16,444","$10,178","$6,266",2005.csv,2005,61.9%,38.1%
-1,Night of Henna,"$16,027","$16,027",-,2005.csv,2005,100%,-
-1,Bomb the System,"$15,520","$15,520",-,2005.csv,2005,100%,-
-1,Save the Green Planet!,"$15,516","$15,516",-,2005.csv,2005,100%,-
-1,One Bright Shining Moment,"$15,504","$15,504",-,2005.csv,2005,100%,-
-1,Formula 17 2005 Re-release,"$15,427","$15,427",-,2005.csv,2005,100%,-
-1,Wild Side,"$15,355","$15,355",-,2005.csv,2005,100%,-
-1,Harry + Max,"$15,247","$15,247",-,2005.csv,2005,100%,-
-1,A Tale of Two Pizzas,"$14,831","$14,831",-,2005.csv,2005,100%,-
-1,Up for Grabs,"$13,931","$13,931",-,2005.csv,2005,100%,-
-1,Duane Hopwood,"$13,510","$13,510",-,2005.csv,2005,100%,-
-1,Gory Gory Hallelujah,"$12,604","$12,604",-,2005.csv,2005,100%,-
-1,Daltry Calhoun,"$12,551","$12,551",-,2005.csv,2005,100%,-
-1,The Far Side of the Moon 2005 Re-release,"$12,534","$12,534",-,2005.csv,2005,100%,-
-1,All Babes Want to Kill Me,"$11,975","$11,975",-,2005.csv,2005,100%,-
-1,Writer of O,"$11,728","$11,728",-,2005.csv,2005,100%,-
-1,Girl Play,"$11,523","$11,523",-,2005.csv,2005,100%,-
-1,Winning Girls Through Psychic Mind Control,"$11,089","$11,089",-,2005.csv,2005,100%,-
-1,One More Round,"$10,629","$10,629",-,2005.csv,2005,100%,-
-1,Fighting Tommy Riley,"$10,514","$10,514",-,2005.csv,2005,100%,-
-1,Finding Home,"$9,736","$9,736",-,2005.csv,2005,100%,-
-1,The President's Last Bang,"$9,724","$9,724",-,2005.csv,2005,100%,-
-1,Innocence and Experience: The Making of 'The Age of Innocence',"$9,395","$9,395",-,2005.csv,2005,100%,-
-1,First Love 2005 Re-release,"$9,392","$9,392",-,2005.csv,2005,100%,-
-1,Milk and Honey,"$9,331","$9,331",-,2005.csv,2005,100%,-
-1,Living Life,"$9,064","$9,064",-,2005.csv,2005,100%,-
-1,The Swenkas,"$8,860","$8,860",-,2005.csv,2005,100%,-
-1,Twist of Faith,"$8,129","$8,129",-,2005.csv,2005,100%,-
-1,16 Years of Alcohol,"$8,046","$8,046",-,2005.csv,2005,100%,-
-1,Occupation: Dreamland,"$8,018","$8,018",-,2005.csv,2005,100%,-
-1,A Decent Factory,"$7,925","$7,925",-,2005.csv,2005,100%,-
-1,Aristide and the Endless Revolution,"$6,998","$6,998",-,2005.csv,2005,100%,-
-1,The Aggressives,"$6,533","$6,533",-,2005.csv,2005,100%,-
-1,Santa santita,"$6,470","$6,470",-,2005.csv,2005,100%,-
-1,"White King, Red Rubber, Black Death","$6,458","$6,458",-,2005.csv,2005,100%,-
-1,McLibel,"$6,450","$4,337","$2,113",2005.csv,2005,67.2%,32.8%
-1,Solitude,"$6,260","$6,260",-,2005.csv,2005,100%,-
-1,Emile,"$5,799","$5,799",-,2005.csv,2005,100%,-
-1,The Overture 2005 Re-release,"$5,740","$2,254","$3,486",2005.csv,2005,39.3%,60.7%
-1,Dream,"$5,729","$5,729",-,2005.csv,2005,100%,-
-1,The Roost,"$5,642","$5,642",-,2005.csv,2005,100%,-
-1,Quattro Noza,"$5,471","$5,471",-,2005.csv,2005,100%,-
-1,"Peace, Propaganda & the Promised Land","$4,930","$4,930",-,2005.csv,2005,100%,-
-1,Perlasca,"$4,780","$4,780",-,2005.csv,2005,100%,-
-1,Isn't This a Time! A Tribute Concert for Harold Leventhal,"$4,683","$4,683",-,2005.csv,2005,100%,-
-1,Sacred Stage: The Mariinsky Theater,"$4,410","$4,410",-,2005.csv,2005,100%,-
-1,This Divided State,"$4,255","$4,255",-,2005.csv,2005,100%,-
-1,The Painting,"$4,115","$4,115",-,2005.csv,2005,100%,-
-1,A Hole in My Heart,"$3,784","$3,784",-,2005.csv,2005,100%,-
-1,The Helix... Loaded,"$3,700","$3,700",-,2005.csv,2005,100%,-
-1,Happy Here and Now,"$3,574","$3,574",-,2005.csv,2005,100%,-
-1,I Love Your Work,"$3,264","$3,264",-,2005.csv,2005,100%,-
-1,Sex Sells: The Making of 'Touché',"$3,252","$3,252",-,2005.csv,2005,100%,-
-1,Nowhere Man,"$3,105","$3,105",-,2005.csv,2005,100%,-
-1,Unveiled,"$3,025","$3,025",-,2005.csv,2005,100%,-
-1,15,"$3,013","$3,013",-,2005.csv,2005,100%,-
-1,Stolen Childhoods,"$2,996","$2,996",-,2005.csv,2005,100%,-
-1,Three Days of Rain,"$2,841","$2,841",-,2005.csv,2005,100%,-
-1,The Optimists,"$2,377","$2,377",-,2005.csv,2005,100%,-
-1,Side Effects,"$2,216","$2,216",-,2005.csv,2005,100%,-
-1,Steal Me,"$1,967","$1,967",-,2005.csv,2005,100%,-
-1,With God on Our Side: George W. Bush and the Rise of the Religious Right in America,"$1,884","$1,884",-,2005.csv,2005,100%,-
-1,She's One of Us 2005 Re-release,"$1,870","$1,870",-,2005.csv,2005,100%,-
-1,Das Boot ist voll 2005 Re-release,"$1,718","$1,718",-,2005.csv,2005,100%,-
-1,Making Grace,"$1,496","$1,496",-,2005.csv,2005,100%,-
-1,The Letter: An American Town and the 'Somali Invasion',"$1,479","$1,479",-,2005.csv,2005,100%,-
-1,Kalyug,"$1,435","$1,435",-,2005.csv,2005,100%,-
-1,Monumental: David Brower's Fight for Wild America,"$1,430","$1,430",-,2005.csv,2005,100%,-
-1,Return to the Land of Wonders,"$1,338","$1,338",-,2005.csv,2005,100%,-
-1,Proteus: A Nineteenth Century Vision,"$1,246","$1,246",-,2005.csv,2005,100%,-
-1,Spooky House 2005 Re-release,$637,$637,-,2005.csv,2005,100%,-
-1,Steve + Sky,$624,$624,-,2005.csv,2005,100%,-
-1,The Comedians of Comedy,$549,$549,-,2005.csv,2005,100%,-
-1,The Dark Hours,$423,$423,-,2005.csv,2005,100%,-
-1,Pirates of the Caribbean: Dead Man's Chest,"$1,066,179,725","$423,315,812","$642,863,913",2006.csv,2006,39.7%,60.3%
-1,The Da Vinci Code,"$760,006,945","$217,536,138","$542,470,807",2006.csv,2006,28.6%,71.4%
-1,Ice Age: The Meltdown,"$660,998,756","$195,330,621","$465,668,135",2006.csv,2006,29.6%,70.4%
-1,Casino Royale,"$606,099,584","$167,445,960","$438,653,624",2006.csv,2006,27.6%,72.4%
-1,Night at the Museum,"$574,480,841","$250,863,268","$323,617,573",2006.csv,2006,43.7%,56.3%
-1,Cars,"$461,983,149","$244,082,982","$217,900,167",2006.csv,2006,52.8%,47.2%
-1,X-Men: The Last Stand,"$460,435,291","$234,362,462","$226,072,829",2006.csv,2006,50.9%,49.1%
-1,Superman Returns,"$391,081,192","$200,081,192","$191,000,000",2006.csv,2006,51.2%,48.8%
-1,Happy Feet,"$384,335,608","$198,000,317","$186,335,291",2006.csv,2006,51.5%,48.5%
-1,Over the Hedge,"$339,795,890","$155,019,340","$184,776,550",2006.csv,2006,45.6%,54.4%
-1,The Devil Wears Prada,"$327,893,740","$124,740,460","$203,153,280",2006.csv,2006,38%,62%
-1,The Pursuit of Happyness,"$307,127,625","$163,566,459","$143,561,166",2006.csv,2006,53.3%,46.7%
-1,The Departed,"$291,465,034","$132,384,315","$159,080,719",2006.csv,2006,45.4%,54.6%
-1,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,"$262,552,893","$128,505,958","$134,046,935",2006.csv,2006,48.9%,51.1%
-1,Eragon,"$250,425,512","$75,030,163","$175,395,349",2006.csv,2006,30%,70%
-1,Click,"$240,685,326","$137,355,633","$103,329,693",2006.csv,2006,57.1%,42.9%
-1,The Holiday,"$205,841,885","$63,224,849","$142,617,036",2006.csv,2006,30.7%,69.3%
-1,The Break-Up,"$205,668,210","$118,703,275","$86,964,935",2006.csv,2006,57.7%,42.3%
-1,Open Season,"$200,811,689","$85,105,259","$115,706,430",2006.csv,2006,42.4%,57.6%
-1,Inside Man,"$186,003,591","$88,513,495","$97,490,096",2006.csv,2006,47.6%,52.4%
-1,Poseidon,"$181,674,817","$60,674,817","$121,000,000",2006.csv,2006,33.4%,66.6%
-1,Deja Vu,"$180,557,550","$64,038,616","$116,518,934",2006.csv,2006,35.5%,64.5%
-1,Flushed Away,"$178,281,554","$64,665,672","$113,615,882",2006.csv,2006,36.3%,63.7%
-1,Scary Movie 4,"$178,262,620","$90,710,620","$87,552,000",2006.csv,2006,50.9%,49.1%
-1,Blood Diamond,"$171,720,398","$57,377,916","$114,342,482",2006.csv,2006,33.4%,66.6%
